"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/MetaHumans/Common/Face/Materials/M_EyeOcclusion.M_EyeOcclusion","49","11","11","1","7.850132","0","11"
"/Game/MetaHumans/Common/Face/Materials/M_Cartilage.M_Cartilage","49","53","59","1","38.445713","0","59"
"/Game/MetaHumans/Common/Controls/M_RigControlActor_Black.M_RigControlActor_Black","49","20","20","1","12.043190","0","20"
"/Game/ModelsStudio/Metal_002.Metal_002","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Black_001.Black_001","49","14","14","1","0.000000","0","14"
"/Game/Materials/KartMaterial/Blackmonkey.Blackmonkey","49","14","14","1","8.588749","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","38","38","1","28.230915","0","38"
"/Game/Houses/House2/Material_002.Material_002","49","23","23","1","5.257778","0","23"
"/Game/Houses/House1/material_0.material_0","49","23","23","1","0.000000","0","23"
"/Game/Houses/House1/material.material","49","23","23","1","0.000000","0","23"
"/Game/FoliageLandscape/WildGrass/Billboard.Billboard","49","14","14","1","0.000000","0","14"
"/Game/FoliageLandscape/KikuyuGrass/Billboard.Billboard","49","14","14","1","0.000000","0","14"
"/Game/Characters/Mannequin_UE4/Materials/M_Latex_Usable.M_Latex_Usable","49","14","14","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","4","4","1","1.754997","0","4"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","76","76","1","282.778839","0","76"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","76","76","1","124.005455","0","76"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","76","76","1","0.000000","0","76"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","28","28","1","22.534744","0","28"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","7","7","1","6.953118","0","7"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","48","54","2","45.193119","0","54"
"/ControlRig/M_Manip.M_Manip","49","10","11","1","12.479691","0","11"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","10","11","1","10.462963","0","11"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","61","66","6","56.339310","2","66"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","100","106","1","84.863304","0","106"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","11","11","1","5.543464","0","11"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","109","109","1","108.279846","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","139","139","1","155.822815","0","139"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1001","1024","1","748.106262","359","1730"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","31","33","1","26.133587","0","33"
"/ARUtilities/Materials/M_DepthColoration.M_DepthColoration","49","7","7","1","3.049329","0","7"
"/AppleARKit/M_SceneDepthOcclusion.M_SceneDepthOcclusion","49","8","8","1","2.771259","0","8"
"/AppleARKit/M_OcclusionOverlay.M_OcclusionOverlay","49","16","16","2","4.975774","0","24"
"/ARUtilities/Materials/M_PassthroughCamera.M_PassthroughCamera","49","7","7","1","1.919587","0","7"
"/ARUtilities/Materials/M_ScreenSpacePassthroughCamera.M_ScreenSpacePassthroughCamera","49","14","16","2","46.226799","0","16"
"/Game/Materials/KartMaterial/Grass.Grass","49","23","23","1","16.148661","0","23"
"/Game/Materials/Grass.Grass","49","23","23","1","89.284874","67","157"
"/Game/KartModel/Mat_Kart_Iggy.Mat_Kart_Iggy","49","14","14","1","10.262785","0","14"
"/Game/Textures/HDRI/M_Skysphere.M_Skysphere","49","7","8","1","4.662114","0","8"
"/Game/Materials/Road.Road","49","14","14","1","10.320828","0","14"
